idno,GEN,AGE,EDU,JOBS,JOBS1,JOBS2,INCOME,region,pspwght,regions,FW1,FW3,FW7,FW9,FW10,FW11,FW2,FW12,FW13,FW4,FW5,FW6,FW8,FW14
82906,2,62,5,10,0,1,9,BE32,0.906915308,2,4,5,4,4,5,3,5,5,5,10,10,10,9,8
82907,1,20,5,8,0,1,9,BE32,0.919002782,2,5,5,5,5,5,4,2,5,5,10,8,8,10,3
82908,1,30,2,6,0,1,6,BE32,1.14674276,2,3,3,4,2,3,2,2,1,1,10,10,10,5,0
82909,1,35,1,10,0,1,6,BE32,1.138410984,2,5,5,5,4,4,5,1,5,2,9,9,8,10,5
83002,1,60,3,66,0,0,1,BE32,0.959255447,2,4,3,3,5,5,4,1,5,4,10,10,8,5,6
83003,2,68,1,66,0,0,5,BE32,1.226805848,2,4,5,4,5,2,5,5,5,5,10,10,10,7,9
83006,2,15,1,66,0,0,5,BE32,1.175326125,2,5,5,5,4,4,5,2,4,2,8,7,7,9,4
83008,2,57,4,66,0,0,7,BE32,0.98316556,2,5,5,5,4,4,4,4,5,5,8,8,8,10,2
83009,1,55,1,7,0,1,3,BE32,1.196970521,2,5,4,4,4,4,4,2,4,2,8,10,10,9,3
83101,1,46,2,66,0,0,6,BE32,1.138410984,2,4,3,3,2,4,3,4,2,2,7,7,7,3,3
83102,1,44,5,8,0,1,5,BE32,0.912325674,2,4,4,5,2,4,5,1,5,2,7,7,7,4,3
83104,1,42,1,66,0,0,2,BE32,1.138410984,2,5,2,3,5,5,5,1,1,5,7,6,7,7,6
83105,2,48,5,8,0,1,9,BE32,0.862546178,2,5,5,5,3,4,4,4,5,5,9,9,9,10,9
83107,2,75,1,66,0,0,4,BE32,1.226805848,2,5,4,4,2,4,4,1,5,5,3,4,5,4,3
83109,2,39,5,8,0,1,6,BE32,0.862546178,2,4,4,4,2,4,3,4,4,3,7,7,7,5,7
83201,2,45,5,9,0,1,8,BE32,0.862546178,2,5,4,4,4,3,4,2,5,2,9,8,7,9,4
83204,2,48,5,10,0,1,8,BE32,0.935066029,2,5,4,4,3,4,2,4,3,5,10,10,10,9,6
83205,1,65,2,66,0,0,7,BE32,1.196970521,2,5,3,5,5,5,3,1,5,2,10,10,10,10,5
83207,2,76,2,66,0,0,3,BE32,1.226805848,2,5,4,4,3,3,4,2,5,5,9,9,9,4,1
83209,1,38,5,66,0,0,3,BE32,0.912325674,2,4,4,4,2,3,2,2,2,1,7,8,8,5,5
83301,1,34,6,8,0,1,9,BE32,0.847728731,2,4,4,4,4,1,2,4,5,2,7,8,7,7,6
83302,2,54,1,66,0,0,4,BE32,1.166786673,2,4,4,5,4,5,3,2,3,1,9,9,9,10,1
83305,2,51,5,6,0,1,9,BE32,0.862546178,2,2,4,4,3,2,2,3,5,2,6,6,6,7,4
83307,1,83,2,66,0,0,6,BE32,1.196970521,2,5,5,5,5,5,4,1,2,5,8,9,7,6,7
83308,2,16,1,66,0,0,3,BE32,1.175326125,2,3,4,3,5,4,3,2,4,2,6,4,3,7,3
83309,1,27,4,7,0,1,8,BE32,0.919002782,2,4,4,4,4,4,4,3,4,4,8,8,8,6,7
83401,1,54,1,66,0,0,6,BE32,1.138410984,2,5,4,4,5,4,4,2,5,3,8,8,8,10,5
83402,2,19,3,66,0,0,9,BE32,0.941909569,2,5,4,4,4,3,3,3,3,3,8,8,8,7,5
83404,1,51,5,9,0,1,3,BE32,0.912325674,2,5,4,4,4,4,5,2,5,5,8,8,8,9,8
83408,2,91,1,66,0,0,5,BE32,1.226805848,2,3,3,4,3,4,3,3,3,3,10,10,10,5,5
83501,2,45,2,66,0,0,4,BE32,1.166786673,2,5,3,4,1,3,2,2,3,1,10,10,10,5,4
83504,2,48,3,66,0,0,4,BE32,0.935066029,2,5,4,4,4,4,4,2,2,5,7,10,9,8,5
83505,1,61,2,66,0,0,2,BE32,1.196970521,2,2,3,3,5,3,3,3,5,3,5,5,5,5,7
83507,2,81,1,66,0,0,,BE32,1.226805848,2,5,4,5,5,4,5,2,5,2,10,10,10,5,9
83509,1,38,5,7,0,1,8,BE32,0.841569471,2,4,5,4,5,4,4,2,2,2,8,8,8,9,5
83604,2,20,5,66,0,0,10,BE32,0.868858962,2,5,5,5,4,4,3,2,5,2,7,7,7,7,3
83605,2,43,5,7,0,1,7,BE32,0.862546178,2,3,3,4,3,4,3,2,3,3,6,6,6,6,0
83703,2,17,2,66,0,0,6,BE32,1.175326125,2,4,4,4,5,4,4,3,2,4,8,9,8,9,7
83704,2,40,4,7,0,1,4,BE32,0.935066029,2,4,5,4,3,4,4,4,2,4,6,6,6,5,1
83705,2,33,3,8,0,1,7,BE32,0.941909569,2,4,4,4,2,4,2,3,4,2,7,6,6,7,4
83801,2,87,1,66,0,0,2,BE32,1.226805848,2,4,4,4,1,3,3,2,4,2,7,7,4,7,6
83803,2,21,5,66,0,0,2,BE32,0.941909569,2,4,4,2,5,3,4,2,4,2,3,4,4,5,3
83804,1,45,3,9,0,1,3,BE32,0.912325674,2,4,4,4,4,4,4,4,4,4,8,10,9,9,8
83805,2,54,5,6,0,1,9,BE32,0.935066029,2,4,4,4,4,4,4,2,4,3,7,7,7,7,7
83806,1,62,1,66,0,0,3,BE32,1.196970521,2,5,4,4,5,4,4,4,5,5,9,9,7,9,6
83808,1,78,5,66,0,0,5,BE32,0.884859566,2,1,4,2,3,4,3,1,4,4,2,7,7,0,5
83809,1,20,3,66,0,0,7,BE32,0.919002782,2,4,4,4,5,4,3,5,3,4,9,9,8,7,7
83901,1,27,6,66,0,0,8,BE32,0.847728731,2,4,4,4,3,3,3,3,4,4,7,7,7,5,5
83905,2,60,5,66,0,0,4,BE32,0.906915308,2,5,4,5,4,4,4,2,2,4,9,9,8,7,5
83906,2,73,1,66,0,0,1,BE32,1.226805848,2,5,4,4,2,4,4,2,3,4,2,2,2,0,4
83907,1,75,2,66,0,0,5,BE32,1.196970521,2,5,4,4,4,4,4,1,4,4,8,8,8,8,7
83909,1,39,5,8,0,1,6,BE32,0.841569471,2,5,4,4,4,4,4,4,4,4,8,8,8,7,7
84003,2,58,7,8,0,1,9,BE32,0.906915308,2,2,4,4,4,2,2,2,4,2,8,8,6,5,4
84004,2,68,5,66,0,0,6,BE32,0.906915308,2,4,3,4,3,4,3,2,5,4,8,7,7,7,5
84005,1,18,3,66,0,0,3,BE32,0.919002782,2,4,4,4,5,5,5,3,5,5,10,8,8,10,5
84009,2,63,2,8,0,1,2,BE32,1.226805848,2,3,3,4,4,3,3,2,2,4,10,10,10,6,6
84101,1,29,3,66,0,0,4,BE32,0.919002782,2,5,4,2,4,4,4,1,3,4,9,9,8,3,7
84204,1,42,5,9,0,1,10,BE32,0.841569471,2,5,4,4,4,4,4,3,4,5,8,8,8,8,8
84206,1,17,2,7,0,1,7,BE32,1.14674276,2,5,4,4,5,2,5,4,5,5,6,8,3,7,6
84208,2,43,3,9,0,1,8,BE32,0.935066029,2,3,3,3,2,3,2,2,2,3,7,7,7,6,4
84301,1,54,2,66,0,0,3,BE32,1.138410984,2,2,3,3,4,4,3,1,2,3,6,6,6,8,1
84304,2,23,6,66,0,0,,BE32,0.868858962,2,5,3,4,3,5,3,2,4,4,9,7,7,9,5
84307,2,51,1,66,0,0,4,BE32,1.166786673,2,5,3,4,2,4,3,2,2,2,10,7,7,10,3
84308,1,62,2,5,1,0,6,BE32,1.196970521,2,4,4,4,3,4,3,4,5,4,8,6,6,6,8
84403,1,58,2,66,0,0,8,BE32,1.196970521,2,4,4,4,4,4,4,3,5,4,7,8,8,8,6
84404,2,48,2,66,0,0,2,BE32,1.166786673,2,3,2,3,2,4,3,2,4,2,6,8,6,6,5
84407,2,65,5,66,0,0,6,BE32,0.906915308,2,2,4,4,3,2,3,2,5,2,5,8,7,6,5
84408,1,39,5,9,0,1,,BE32,0.841569471,2,5,5,4,5,4,5,5,5,5,10,10,8,9,9
84409,1,27,4,8,0,1,7,BE32,0.919002782,2,4,4,4,4,4,3,4,4,3,7,5,3,6,6
90101,2,18,2,9,0,1,3,BE35,1.175326125,2,5,4,5,5,5,5,4,2,2,9,9,9,8,3
90102,1,34,2,6,0,1,3,BE35,1.14674276,2,2,4,3,4,4,4,2,4,3,10,8,8,8,7
90104,1,49,1,66,0,0,4,BE35,1.138410984,2,5,5,4,3,5,4,2,5,4,8,10,9,8,5
90105,2,63,3,66,0,0,,BE35,0.98316556,2,1,3,2,4,5,4,1,5,5,5,8,8,8,5
90108,2,25,5,66,0,0,3,BE35,0.941909569,2,2,1,5,4,3,2,3,2,1,8,4,4,5,7
90201,1,58,1,66,0,0,6,BE35,1.196970521,2,5,5,4,5,4,4,1,5,5,8,8,8,9,7
90202,2,82,7,66,0,0,7,BE35,0.906915308,2,4,3,4,1,4,3,4,5,2,6,6,6,9,6
90203,1,20,5,9,0,1,,BE35,0.919002782,2,4,4,4,5,4,4,2,4,3,8,7,7,8,7
90204,1,26,6,8,0,1,6,BE35,0.847728731,2,4,3,4,4,4,4,3,4,4,8,7,8,6,6
90207,1,52,5,7,0,1,4,BE35,0.841569471,2,3,4,4,2,4,3,3,4,4,8,7,8,5,4
90303,2,42,5,7,0,1,9,BE35,0.862546178,2,4,4,4,2,3,3,3,5,4,2,6,6,7,5
90306,1,70,1,66,0,0,2,BE35,1.196970521,2,4,3,4,3,2,4,2,4,2,7,8,7,7,4
90409,1,62,7,8,0,1,10,BE35,0.884859566,2,4,4,5,4,4,3,3,1,4,8,7,4,9,6
90503,1,41,5,8,0,1,9,BE35,0.841569471,2,5,4,4,4,4,4,3,5,4,8,8,7,8,6
90505,2,59,5,66,0,0,8,BE35,0.906915308,2,5,4,4,4,4,4,3,5,3,8,8,8,8,7
90506,1,66,7,66,0,0,10,BE35,0.884859566,2,4,4,4,4,4,4,1,5,5,8,6,6,9,8
90508,2,25,5,10,0,1,3,BE35,0.868858962,2,4,4,5,1,5,3,3,5,4,10,8,8,8,4
90509,1,47,5,7,0,1,8,BE35,0.841569471,2,5,5,5,4,4,4,3,5,4,8,9,9,8,8
90601,1,23,6,66,0,0,6,BE35,0.847728731,2,5,3,5,5,4,4,2,5,4,5,5,5,8,6
90603,2,45,4,66,0,0,2,BE35,0.935066029,2,5,3,4,2,2,4,1,5,4,9,9,9,8,8
90604,1,51,3,9,0,1,7,BE35,0.912325674,2,4,4,4,4,4,4,2,5,3,8,9,8,8,7
90605,2,64,1,66,0,0,4,BE35,1.226805848,2,4,4,4,4,4,4,4,5,4,6,5,5,5,5
90607,2,15,1,66,0,0,6,BE35,1.175326125,2,3,4,4,4,4,4,3,5,3,9,8,8,7,6
90608,1,38,3,7,0,1,6,BE35,0.912325674,2,4,5,5,4,4,4,2,5,4,9,9,9,8,7
90609,1,57,5,66,0,0,2,BE35,0.959255447,2,3,3,4,3,4,3,2,5,2,10,10,10,5,4
90701,1,24,5,66,0,0,1,BE35,0.847728731,2,4,4,4,4,4,3,2,5,4,8,9,8,7,7
90704,2,64,7,8,0,1,10,BE35,0.906915308,2,4,4,4,3,4,2,4,5,4,7,7,5,7,5
90705,2,75,2,66,0,0,8,BE35,1.226805848,2,4,5,4,4,4,5,2,5,3,8,8,8,8,7
90708,2,30,6,5,1,0,8,BE35,0.868858962,2,4,4,4,2,3,2,3,4,3,4,4,4,4,4
90709,1,43,7,8,0,1,9,BE35,0.841569471,2,4,4,4,3,4,4,3,5,4,7,7,7,7,8
90801,1,23,5,66,0,0,3,BE35,0.919002782,2,2,2,3,3,4,3,2,2,3,6,10,8,5,5
90803,1,39,7,9,0,1,10,BE35,0.841569471,2,5,4,4,4,4,3,4,5,5,9,9,9,9,7
90804,2,52,2,5,1,0,6,BE35,1.166786673,2,4,4,4,2,4,3,2,4,3,5,6,6,5,4
90806,2,66,1,66,0,0,3,BE35,1.226805848,2,4,4,4,4,4,3,2,4,1,7,7,6,6,3
90807,2,76,5,66,0,0,2,BE35,0.906915308,2,5,4,4,3,4,4,3,4,4,7,8,8,7,5
90809,1,46,5,10,0,1,2,BE35,0.912325674,2,5,5,4,5,4,5,4,5,4,9,9,9,10,7
90901,2,20,3,66,0,0,7,BE35,0.941909569,2,5,4,4,4,4,2,1,5,2,6,6,6,7,4
90902,1,31,7,7,0,1,8,BE35,0.847728731,2,5,4,4,4,4,4,2,5,3,7,6,6,5,4
90904,1,45,7,9,0,1,10,BE35,0.841569471,2,5,4,5,5,4,4,3,5,4,8,8,8,8,7
90905,1,61,3,66,0,0,4,BE35,0.959255447,2,5,1,2,4,4,4,1,5,3,6,6,7,8,7
90906,2,65,4,66,0,0,5,BE35,0.98316556,2,5,4,4,3,4,4,3,5,2,7,7,7,3,7
90907,1,83,2,66,0,0,4,BE35,1.196970521,2,4,4,4,3,4,4,2,5,3,8,8,8,8,5
90908,2,27,3,2,1,0,7,BE35,0.941909569,2,5,4,4,4,4,2,2,5,3,7,5,8,8,7
90909,2,17,2,66,0,0,4,BE35,1.175326125,2,5,5,5,5,5,5,2,5,5,10,8,9,10,8
91003,1,49,5,7,0,1,8,BE35,0.912325674,2,4,4,4,2,4,4,2,4,4,8,7,8,7,8
91005,1,80,7,66,0,0,10,BE35,0.884859566,2,5,2,4,4,5,2,2,5,4,8,8,7,8,7
91006,2,21,5,66,0,0,6,BE35,0.941909569,2,4,3,3,2,4,2,4,2,2,6,5,3,3,3
91007,1,42,5,9,0,1,5,BE35,0.912325674,2,3,5,5,5,4,3,2,3,4,10,10,10,8,7
91008,1,46,2,2,1,0,3,BE35,1.138410984,2,5,4,4,4,3,3,3,4,4,8,6,8,7,4
91101,2,60,7,66,0,0,9,BE35,0.906915308,2,4,4,4,4,4,4,3,5,4,9,9,9,8,5
91204,1,33,1,9,0,1,6,BE35,1.14674276,2,2,4,3,2,2,4,4,2,1,7,7,8,3,2
91205,2,51,2,66,0,0,2,BE35,1.166786673,2,4,3,4,4,4,4,2,4,2,7,6,6,7,5
91207,1,32,5,4,1,0,4,BE35,0.919002782,2,5,5,4,4,4,3,4,3,4,9,7,9,10,8
91209,1,50,7,8,0,1,9,BE35,0.841569471,2,4,4,5,4,4,4,4,4,4,7,6,7,9,7
91302,2,72,2,66,0,0,2,BE35,1.226805848,2,5,4,4,4,4,4,2,4,2,8,7,7,7,5
91303,2,90,1,66,0,0,1,BE35,1.226805848,2,4,3,3,4,3,4,3,4,2,1,2,1,1,1
91307,1,28,2,66,0,0,4,BE35,1.14674276,2,2,3,2,3,4,4,2,5,4,8,5,5,1,6
91308,1,48,3,7,0,1,10,BE35,0.912325674,2,3,4,4,4,3,3,3,5,2,8,9,8,8,5
91309,2,29,3,8,0,1,7,BE35,0.941909569,2,4,4,4,2,4,4,2,5,4,6,7,7,7,7
91401,1,25,5,6,0,1,3,BE35,0.919002782,2,2,4,5,4,4,4,2,3,4,7,8,7,7,6
91403,2,23,5,66,0,0,6,BE35,0.941909569,2,4,4,4,4,4,4,4,2,2,7,6,5,5,5
91404,1,26,5,6,0,1,4,BE35,0.847728731,2,4,5,4,3,4,3,1,2,2,6,7,6,6,3
91405,2,70,3,66,0,0,4,BE35,0.98316556,2,4,5,4,3,3,2,2,4,2,8,8,8,3,3
91406,2,78,1,66,0,0,2,BE35,1.226805848,2,5,4,5,4,4,4,2,2,4,9,9,8,8,7
91407,2,74,5,66,0,0,4,BE35,0.98316556,2,5,3,4,2,4,2,3,3,2,6,8,8,9,3
91502,2,45,3,8,0,1,8,BE35,0.935066029,2,5,4,4,3,3,4,2,5,4,7,7,7,7,4
91503,2,54,3,3,1,0,5,BE35,0.935066029,2,2,3,5,2,4,4,2,3,5,10,10,10,9,7
91504,2,64,7,66,0,0,4,BE35,0.906915308,2,5,2,5,2,2,3,2,5,1,5,10,5,7,7
91507,2,30,5,7,0,1,6,BE35,0.941909569,2,4,4,4,4,4,4,2,4,4,7,5,7,8,5
91508,2,41,5,8,0,1,5,BE35,0.862546178,2,4,4,4,3,4,4,4,5,4,8,5,7,8,4
91601,1,61,7,66,0,0,7,BE35,0.884859566,2,4,4,4,4,4,4,4,5,3,8,8,7,7,7
91604,1,16,1,66,0,0,,BE35,1.14674276,2,2,3,2,4,3,4,2,4,2,8,8,8,6,2
91605,1,68,7,66,0,0,7,BE35,0.884859566,2,5,4,5,5,4,4,3,5,4,9,9,9,10,8
91607,1,38,2,3,1,0,,BE35,1.138410984,2,4,4,4,4,4,4,2,5,4,10,10,8,8,5
100101,2,19,3,7,0,1,2,BE34,0.941909569,2,4,4,4,4,4,4,2,3,1,7,6,6,7,7
100102,1,34,4,9,0,1,4,BE34,0.919002782,2,4,4,4,4,4,3,3,4,4,8,8,8,7,5
100103,2,40,2,7,0,1,8,BE34,1.166786673,2,3,5,5,5,4,5,3,5,3,8,8,8,7,3
100105,2,58,6,9,0,1,9,BE34,0.906915308,2,4,4,4,4,4,4,3,5,3,9,9,5,8,3
100106,2,68,1,66,0,0,4,BE34,1.226805848,2,4,4,4,2,4,4,3,3,5,3,3,3,4,6
100108,2,26,5,8,0,1,9,BE34,0.868858962,2,5,4,4,4,4,4,2,5,4,8,9,6,8,4
100109,1,46,5,7,0,1,6,BE34,0.841569471,2,4,3,4,3,4,3,4,3,2,8,9,8,7,7
100201,1,22,3,8,0,1,3,BE34,0.919002782,2,4,4,4,4,4,4,3,4,4,7,7,6,7,6
100203,1,42,2,8,0,1,7,BE34,1.138410984,2,5,5,5,2,2,5,4,5,1,8,8,8,7,8
100204,2,55,3,66,0,0,9,BE34,0.98316556,2,5,4,5,5,4,4,2,4,5,8,6,8,7,7
100206,1,72,1,66,0,0,4,BE34,1.196970521,2,5,5,5,2,4,3,2,5,3,6,7,7,8,7
100207,2,16,2,66,0,0,7,BE34,1.175326125,2,4,3,4,3,4,4,3,4,4,6,6,6,6,4
100208,1,35,3,8,0,1,8,BE34,0.912325674,2,5,5,5,4,4,4,2,5,5,7,7,7,8,5
100301,1,25,6,66,0,0,8,BE34,0.847728731,2,4,3,4,4,5,4,4,4,4,8,10,8,6,4
100303,2,40,1,10,0,1,2,BE34,1.166786673,2,5,4,5,5,5,5,2,4,1,5,5,5,6,0
100304,1,52,3,7,0,1,9,BE34,0.912325674,2,5,4,4,5,5,4,4,5,2,9,9,7,8,8
100305,1,59,3,9,0,1,5,BE34,0.959255447,2,5,4,5,3,3,4,2,2,2,7,8,5,7,7
100306,1,67,7,66,0,0,9,BE34,0.884859566,2,4,4,4,4,4,4,3,4,4,8,6,6,8,7
100308,1,18,3,66,0,0,5,BE34,0.919002782,2,5,5,4,4,5,4,2,5,4,8,5,5,8,3
100402,1,33,1,8,0,1,7,BE34,1.14674276,2,3,3,3,2,3,2,2,1,2,8,9,8,3,2
100403,1,40,5,8,0,1,6,BE34,0.912325674,2,5,5,4,5,4,5,1,5,2,7,7,8,8,7
100405,2,58,3,9,0,1,6,BE34,0.98316556,2,5,5,5,4,5,5,4,5,5,8,8,9,8,7
100406,1,68,2,66,0,0,5,BE34,1.196970521,2,5,5,5,5,4,5,1,5,5,10,10,10,9,9
100408,1,26,5,10,0,1,8,BE34,0.847728731,2,5,5,5,4,3,4,5,4,4,9,10,9,9,5
100409,2,46,5,66,0,0,6,BE34,0.862546178,2,4,4,4,4,4,4,4,4,4,8,8,8,8,8
100501,2,20,5,66,0,0,2,BE34,0.941909569,2,4,4,4,4,3,2,2,5,1,8,8,7,5,6
100503,1,41,3,7,0,1,5,BE34,0.912325674,2,4,3,4,2,4,3,2,2,4,8,8,7,7,6
100504,2,53,2,7,0,1,8,BE34,1.166786673,2,5,5,5,5,5,5,1,5,5,8,8,10,7,8
100506,1,69,2,66,0,0,5,BE34,1.196970521,2,4,4,4,3,4,4,3,5,4,7,7,7,7,6
100602,2,43,7,7,0,1,8,BE34,0.862546178,2,5,5,4,3,4,4,1,5,4,10,10,9,7,4
100603,1,55,4,9,0,1,4,BE34,0.959255447,2,5,5,5,5,2,5,5,5,5,9,9,9,8,8
100604,1,63,6,9,0,1,10,BE34,0.884859566,2,5,4,5,5,5,5,5,5,4,10,10,9,8,7
100605,2,78,1,66,0,0,2,BE34,1.226805848,2,5,5,5,5,5,5,1,5,1,9,9,9,10,3
100606,2,37,3,6,0,1,10,BE34,0.935066029,2,4,5,4,3,5,4,2,5,2,6,7,5,8,5
100607,2,17,2,66,0,0,8,BE34,1.175326125,2,4,3,4,4,2,3,4,4,3,7,6,7,7,5
100608,1,48,5,7,0,1,10,BE34,0.841569471,2,5,3,4,3,4,3,3,3,3,8,8,6,6,7
100704,1,32,4,9,0,1,5,BE34,0.919002782,2,4,4,5,4,5,5,2,4,3,7,7,7,8,5
100705,2,37,4,4,1,0,10,BE34,0.935066029,2,4,3,3,4,3,4,2,3,2,7,7,7,7,6
100706,1,42,5,10,0,1,9,BE34,0.912325674,2,4,5,5,4,4,5,3,5,4,8,8,8,8,5
100707,2,51,1,66,0,0,6,BE34,1.166786673,2,4,3,3,4,4,4,2,4,3,7,7,8,6,5
100801,1,70,1,66,0,0,6,BE34,1.196970521,2,5,5,4,5,4,5,4,5,3,5,7,7,8,8
100803,2,35,5,8,0,1,7,BE34,0.862546178,2,4,4,4,4,4,4,3,4,4,7,5,8,3,6
100804,1,56,2,8,0,1,2,BE34,1.196970521,2,5,4,4,4,3,3,2,5,5,8,8,8,9,7
100805,1,16,2,66,0,0,6,BE34,1.14674276,2,5,4,5,5,5,5,4,5,5,9,8,9,9,7
100808,1,66,2,8,0,1,6,BE34,1.196970521,2,3,4,4,2,2,4,2,4,4,7,7,7,3,5
100809,1,23,5,8,0,1,5,BE34,0.919002782,2,3,4,4,4,4,4,4,4,4,8,8,6,6,5
100901,2,21,4,8,0,1,3,BE34,0.941909569,2,4,5,5,4,5,3,2,4,5,7,7,9,7,5
100903,2,64,5,66,0,0,6,BE34,0.906915308,2,5,4,4,5,4,3,3,4,4,7,8,8,5,5
100905,2,19,2,66,0,0,3,BE34,1.175326125,2,5,3,4,3,4,3,2,4,5,9,9,7,2,5
100907,2,40,5,8,0,1,8,BE34,0.862546178,2,4,4,4,4,4,4,3,4,3,9,9,9,7,5
100909,1,49,7,5,1,0,10,BE34,0.841569471,2,4,3,4,3,4,3,2,5,4,7,8,8,7,5
110101,2,20,3,66,0,0,3,BE33,0.941909569,2,4,4,4,5,3,4,2,4,4,8,7,8,8,7
110102,1,28,5,7,0,1,6,BE33,0.847728731,2,4,4,4,4,4,3,1,4,2,7,6,6,8,7
110104,2,50,7,7,0,1,7,BE33,0.862546178,2,4,4,5,4,4,4,4,5,2,8,8,8,7,7
110105,1,61,6,10,0,1,4,BE33,0.884859566,2,3,3,4,3,3,3,3,4,4,9,9,9,9,5
110106,2,68,2,66,0,0,7,BE33,1.226805848,2,4,4,4,4,4,4,4,2,4,7,7,7,5,7
110108,1,37,6,7,0,1,8,BE33,0.841569471,2,5,3,4,5,4,4,2,5,5,8,9,5,8,8
110109,1,55,2,9,0,1,6,BE33,1.196970521,2,5,4,4,4,4,5,4,5,3,9,9,7,8,5
110201,2,24,3,8,0,1,6,BE33,0.941909569,2,5,3,4,4,3,4,2,3,3,10,9,5,8,5
110202,2,31,2,2,1,0,3,BE33,1.175326125,2,2,2,2,4,4,2,4,3,2,2,7,3,7,6
110203,2,45,7,9,0,1,6,BE33,0.862546178,2,5,4,4,4,4,2,4,5,4,8,8,8,8,7
110205,1,64,5,66,0,0,4,BE33,0.959255447,2,5,4,4,4,5,4,4,5,5,9,9,9,9,5
110206,1,75,5,66,0,0,,BE33,0.884859566,2,5,5,4,4,4,4,2,5,2,9,9,9,8,8
110207,1,16,1,66,0,0,6,BE33,1.14674276,2,5,5,4,4,5,4,2,5,3,6,10,7,10,4
110208,1,38,4,9,0,1,8,BE33,0.912325674,2,3,4,5,4,5,4,4,5,3,7,7,5,4,7
110209,2,57,2,8,0,1,7,BE33,1.226805848,2,4,4,4,4,4,4,4,5,4,8,8,7,8,7
110302,1,49,5,7,0,1,8,BE33,0.912325674,2,5,4,4,4,4,4,3,5,4,9,9,9,8,7
110303,1,68,5,66,0,0,6,BE33,0.959255447,2,5,3,5,5,4,5,2,2,2,8,8,8,7,6
110304,2,85,2,66,0,0,,BE33,1.226805848,2,2,2,2,1,2,2,4,2,1,6,5,5,1,5
110305,1,21,3,66,0,0,,BE33,0.919002782,2,5,4,4,5,4,4,4,5,4,7,8,8,8,5
110307,1,36,5,8,0,1,7,BE33,0.841569471,2,5,5,5,4,5,4,1,5,4,8,8,8,10,5
110309,2,61,5,66,0,0,4,BE33,0.906915308,2,5,4,5,4,4,4,4,5,4,8,7,7,7,6
110401,1,24,3,7,0,1,7,BE33,0.919002782,2,4,4,4,5,4,4,4,4,4,7,8,4,8,5
110402,2,32,3,5,1,0,3,BE33,0.941909569,2,4,3,4,4,4,4,2,5,4,7,7,7,8,5
110403,2,39,5,8,0,1,4,BE33,0.862546178,2,5,3,4,2,4,4,3,5,2,1,1,1,2,0
110404,2,59,1,66,0,0,2,BE33,1.226805848,2,4,4,4,2,4,3,4,5,2,7,7,7,8,7
110405,1,17,2,66,0,0,8,BE33,1.14674276,2,5,4,4,5,4,5,1,4,5,6,6,5,7,5
110407,2,67,2,66,0,0,3,BE33,1.226805848,2,3,2,4,4,3,3,3,5,2,5,6,6,5,3
110408,2,52,7,0,1,0,5,BE33,0.862546178,2,4,2,2,2,3,3,2,3,1,3,3,3,0,3
110501,1,43,7,8,0,1,9,BE33,0.841569471,2,5,4,5,4,3,4,5,5,4,8,9,8,8,5
110502,2,63,2,8,0,1,6,BE33,1.226805848,2,5,4,5,5,4,4,2,5,5,7,7,5,5,6
110503,1,72,2,66,0,0,7,BE33,1.196970521,2,4,4,4,4,4,4,3,5,4,6,8,5,9,6
110504,1,89,5,66,0,0,4,BE33,0.959255447,2,5,5,5,4,4,5,3,4,4,6,6,3,5,7
110505,2,37,5,8,0,1,6,BE33,0.862546178,2,3,3,4,3,2,2,2,2,4,8,7,7,7,5
110507,2,22,3,66,0,0,4,BE33,0.941909569,2,4,3,4,4,4,5,3,5,4,5,5,5,8,5
110508,1,30,2,7,0,1,2,BE33,1.14674276,2,4,4,4,4,4,4,4,5,2,8,8,8,8,7
110509,1,50,7,7,0,1,6,BE33,0.841569471,2,4,3,4,3,4,4,2,5,2,8,10,10,8,7
110601,2,19,3,66,0,0,2,BE33,0.941909569,2,4,4,3,3,4,4,3,4,4,8,7,8,7,5
110602,2,33,6,8,0,1,8,BE33,0.868858962,2,4,5,4,5,4,3,4,5,4,8,8,7,8,7
110603,2,40,3,8,0,1,8,BE33,0.935066029,2,5,4,4,5,3,2,3,5,1,8,8,6,5,2
110604,2,53,2,66,0,0,1,BE33,1.166786673,2,4,3,3,5,1,4,2,5,4,3,5,2,6,8
110605,2,60,3,66,0,0,9,BE33,0.98316556,2,4,4,4,4,3,4,3,5,4,6,4,5,8,5
110606,1,67,5,66,0,0,5,BE33,0.959255447,2,5,4,4,4,4,4,4,3,4,6,8,8,8,3
110607,2,80,3,66,0,0,5,BE33,0.98316556,2,4,4,4,5,3,4,3,4,5,8,8,8,8,6
110608,1,26,3,66,0,0,2,BE33,0.919002782,2,4,4,4,2,3,3,2,3,4,6,5,7,6,5
110609,1,47,2,66,0,0,4,BE33,1.138410984,2,4,2,3,4,2,3,2,1,3,2,3,4,5,0
110702,1,62,1,66,0,0,4,BE33,1.196970521,2,5,4,3,3,5,4,3,5,5,7,7,7,6,6
110703,2,68,1,66,0,0,5,BE33,1.226805848,2,5,4,4,4,4,4,4,2,2,9,9,9,6,6
110704,1,78,5,66,0,0,9,BE33,0.884859566,2,4,3,4,4,3,4,2,4,3,5,5,3,4,1
110706,1,50,7,9,0,1,10,BE33,0.841569471,2,4,4,5,3,5,4,4,5,5,9,9,8,3,9
